id,goal_id,game_id,season_id,team_id,player_id,jersey_number
53_goal_314_plus_58,53_goal_314,53,1,5,58,19
53_goal_314_plus_50,53_goal_314,53,1,5,50,21
53_goal_314_plus_60,53_goal_314,53,1,5,60,71
53_goal_317_plus_62,53_goal_317,53,1,5,62,2
53_goal_317_plus_63,53_goal_317,53,1,5,63,9
53_goal_317_plus_56,53_goal_317,53,1,5,56,15
53_goal_317_plus_88,53_goal_317,53,1,5,88,16
53_goal_317_plus_58,53_goal_317,53,1,5,58,19
53_goal_318_plus_142,53_goal_318,53,1,5,142,8
53_goal_318_plus_56,53_goal_318,53,1,5,56,15
53_goal_318_plus_88,53_goal_318,53,1,5,88,16
53_goal_318_plus_53,53_goal_318,53,1,5,53,26
53_goal_318_plus_60,53_goal_318,53,1,5,60,71
54_goal_319_plus_133,54_goal_319,54,1,6,133,5
54_goal_319_plus_131,54_goal_319,54,1,6,131,7
54_goal_319_plus_75,54_goal_319,54,1,6,75,20
54_goal_319_plus_100,54_goal_319,54,1,6,100,24
54_goal_319_plus_89,54_goal_319,54,1,6,89,34
54_goal_320_plus_68,54_goal_320,54,1,6,68,6
54_goal_320_plus_67,54_goal_320,54,1,6,67,14
54_goal_320_plus_100,54_goal_320,54,1,6,100,24
54_goal_320_plus_76,54_goal_320,54,1,6,76,40
54_goal_321_plus_63,54_goal_321,54,1,5,63,9
54_goal_321_plus_56,54_goal_321,54,1,5,56,15
54_goal_321_plus_57,54_goal_321,54,1,5,57,17
54_goal_321_plus_58,54_goal_321,54,1,5,58,19
54_goal_321_plus_50,54_goal_321,54,1,5,50,21
54_goal_322_plus_62,54_goal_322,54,1,5,62,2
54_goal_322_plus_61,54_goal_322,54,1,5,61,14
54_goal_322_plus_56,54_goal_322,54,1,5,56,15
54_goal_322_plus_57,54_goal_322,54,1,5,57,17
54_goal_322_plus_53,54_goal_322,54,1,5,53,26
54_goal_323_plus_62,54_goal_323,54,1,5,62,2
54_goal_323_plus_63,54_goal_323,54,1,5,63,9
54_goal_323_plus_56,54_goal_323,54,1,5,56,15
54_goal_323_plus_88,54_goal_323,54,1,5,88,16
54_goal_323_plus_58,54_goal_323,54,1,5,58,19
54_goal_324_plus_142,54_goal_324,54,1,5,142,8
54_goal_324_plus_63,54_goal_324,54,1,5,63,9
54_goal_324_plus_56,54_goal_324,54,1,5,56,15
54_goal_324_plus_58,54_goal_324,54,1,5,58,19
54_goal_324_plus_50,54_goal_324,54,1,5,50,21
54_goal_325_plus_68,54_goal_325,54,1,6,68,6
54_goal_325_plus_74,54_goal_325,54,1,6,74,12
54_goal_325_plus_75,54_goal_325,54,1,6,75,20
54_goal_325_plus_100,54_goal_325,54,1,6,100,24
54_goal_325_plus_73,54_goal_325,54,1,6,73,27
54_goal_326_plus_63,54_goal_326,54,1,5,63,9
54_goal_326_plus_61,54_goal_326,54,1,5,61,14
54_goal_326_plus_88,54_goal_326,54,1,5,88,16
54_goal_326_plus_58,54_goal_326,54,1,5,58,19
54_goal_326_plus_53,54_goal_326,54,1,5,53,26
55_goal_327_plus_156,55_goal_327,55,1,3,156,8
55_goal_327_plus_84,55_goal_327,55,1,3,84,9
55_goal_327_plus_98,55_goal_327,55,1,3,98,15
55_goal_327_plus_138,55_goal_327,55,1,3,138,18
55_goal_327_plus_83,55_goal_327,55,1,3,83,23
55_goal_328_plus_162,55_goal_328,55,1,3,162,6
55_goal_328_plus_156,55_goal_328,55,1,3,156,8
55_goal_328_plus_164,55_goal_328,55,1,3,164,10
55_goal_328_plus_98,55_goal_328,55,1,3,98,15
55_goal_328_plus_138,55_goal_328,55,1,3,138,18
55_goal_329_plus_102,55_goal_329,55,1,2,102,7
55_goal_329_plus_116,55_goal_329,55,1,2,116,14
55_goal_329_plus_105,55_goal_329,55,1,2,105,18
55_goal_329_plus_79,55_goal_329,55,1,2,79,19
55_goal_329_plus_90,55_goal_329,55,1,2,90,22
55_goal_330_plus_24,55_goal_330,55,1,2,24,2
55_goal_330_plus_11,55_goal_330,55,1,2,11,16
55_goal_330_plus_20,55_goal_330,55,1,2,20,26
55_goal_330_plus_21,55_goal_330,55,1,2,21,27
55_goal_330_plus_115,55_goal_330,55,1,2,115,86
56_goal_332_plus_33,56_goal_332,56,1,4,33,12
56_goal_332_plus_37,56_goal_332,56,1,4,37,18
56_goal_332_plus_35,56_goal_332,56,1,4,35,27
56_goal_332_plus_47,56_goal_332,56,1,4,47,28
56_goal_332_plus_86,56_goal_332,56,1,4,86,67
56_goal_333_plus_44,56_goal_333,56,1,4,44,17
56_goal_333_plus_37,56_goal_333,56,1,4,37,18
56_goal_333_plus_34,56_goal_333,56,1,4,34,25
56_goal_333_plus_35,56_goal_333,56,1,4,35,27
56_goal_333_plus_86,56_goal_333,56,1,4,86,67
56_goal_334_plus_2,56_goal_334,56,1,1,2,2
56_goal_334_plus_15,56_goal_334,56,1,1,15,11
56_goal_334_plus_13,56_goal_334,56,1,1,13,21
56_goal_334_plus_5,56_goal_334,56,1,1,5,22
56_goal_334_plus_16,56_goal_334,56,1,1,16,47
56_goal_335_plus_33,56_goal_335,56,1,4,33,12
56_goal_335_plus_37,56_goal_335,56,1,4,37,18
56_goal_335_plus_35,56_goal_335,56,1,4,35,27
56_goal_335_plus_47,56_goal_335,56,1,4,47,28
56_goal_335_plus_86,56_goal_335,56,1,4,86,67
56_goal_336_plus_12,56_goal_336,56,1,1,12,5
56_goal_336_plus_49,56_goal_336,56,1,1,49,8
56_goal_336_plus_18,56_goal_336,56,1,1,18,9
56_goal_336_plus_7,56_goal_336,56,1,1,7,13
56_goal_336_plus_78,56_goal_336,56,1,1,78,88
57_goal_342_plus_2,57_goal_342,57,1,1,2,2
57_goal_342_plus_12,57_goal_342,57,1,1,12,5
57_goal_342_plus_15,57_goal_342,57,1,1,15,11
57_goal_342_plus_13,57_goal_342,57,1,1,13,21
57_goal_342_plus_78,57_goal_342,57,1,1,78,88
57_goal_343_plus_167,57_goal_343,57,1,1,167,7
57_goal_343_plus_15,57_goal_343,57,1,1,15,11
57_goal_343_plus_9,57_goal_343,57,1,1,9,17
57_goal_343_plus_78,57_goal_343,57,1,1,78,88
57_goal_343_plus_10,57_goal_343,57,1,1,10,97
57_goal_344_plus_71,57_goal_344,57,1,6,71,3
57_goal_344_plus_67,57_goal_344,57,1,6,67,14
57_goal_344_plus_65,57_goal_344,57,1,6,65,18
57_goal_344_plus_100,57_goal_344,57,1,6,100,24
57_goal_344_plus_73,57_goal_344,57,1,6,73,27
58_goal_337_plus_32,58_goal_337,58,1,3,32,7
58_goal_337_plus_98,58_goal_337,58,1,3,98,15
58_goal_337_plus_83,58_goal_337,58,1,3,83,23
58_goal_337_plus_31,58_goal_337,58,1,3,31,29
58_goal_337_plus_30,58_goal_337,58,1,3,30,43
58_goal_338_plus_32,58_goal_338,58,1,3,32,7
58_goal_338_plus_98,58_goal_338,58,1,3,98,15
58_goal_338_plus_83,58_goal_338,58,1,3,83,23
58_goal_338_plus_31,58_goal_338,58,1,3,31,29
58_goal_338_plus_30,58_goal_338,58,1,3,30,43
58_goal_339_plus_11,58_goal_339,58,1,2,11,5
58_goal_339_plus_23,58_goal_339,58,1,2,23,12
58_goal_339_plus_25,58_goal_339,58,1,2,25,13
58_goal_339_plus_104,58_goal_339,58,1,2,104,41
58_goal_339_plus_115,58_goal_339,58,1,2,115,86
58_goal_340_plus_11,58_goal_340,58,1,2,11,5
58_goal_340_plus_23,58_goal_340,58,1,2,23,12
58_goal_340_plus_25,58_goal_340,58,1,2,25,13
58_goal_340_plus_118,58_goal_340,58,1,2,118,25
58_goal_340_plus_20,58_goal_340,58,1,2,20,26
58_goal_341_plus_24,58_goal_341,58,1,2,24,2
58_goal_341_plus_11,58_goal_341,58,1,2,11,5
58_goal_341_plus_91,58_goal_341,58,1,2,91,17
58_goal_341_plus_20,58_goal_341,58,1,2,20,26
58_goal_341_plus_21,58_goal_341,58,1,2,21,27
58_goal_345_plus_32,58_goal_345,58,1,3,32,7
58_goal_345_plus_98,58_goal_345,58,1,3,98,15
58_goal_345_plus_138,58_goal_345,58,1,3,138,18
58_goal_345_plus_83,58_goal_345,58,1,3,83,23
58_goal_345_plus_31,58_goal_345,58,1,3,31,29
58_goal_345_plus_30,58_goal_345,58,1,3,30,43
58_goal_346_plus_32,58_goal_346,58,1,3,32,7
58_goal_346_plus_98,58_goal_346,58,1,3,98,15
58_goal_346_plus_83,58_goal_346,58,1,3,83,23
58_goal_346_plus_31,58_goal_346,58,1,3,31,29
58_goal_346_plus_30,58_goal_346,58,1,3,30,43
59_goal_355_plus_63,59_goal_355,59,1,5,63,9
59_goal_355_plus_58,59_goal_355,59,1,5,58,19
59_goal_355_plus_50,59_goal_355,59,1,5,50,21
59_goal_355_plus_3,59_goal_355,59,1,5,3,24
59_goal_355_plus_136,59_goal_355,59,1,5,136,81
59_goal_356_plus_63,59_goal_356,59,1,5,63,9
59_goal_356_plus_58,59_goal_356,59,1,5,58,19
59_goal_356_plus_50,59_goal_356,59,1,5,50,21
59_goal_356_plus_53,59_goal_356,59,1,5,53,26
59_goal_356_plus_60,59_goal_356,59,1,5,60,71
59_goal_357_plus_55,59_goal_357,59,1,5,55,10
59_goal_357_plus_161,59_goal_357,59,1,5,161,13
59_goal_357_plus_57,59_goal_357,59,1,5,57,17
59_goal_357_plus_50,59_goal_357,59,1,5,50,21
59_goal_357_plus_60,59_goal_357,59,1,5,60,71
59_goal_358_plus_108,59_goal_358,59,1,5,108,5
59_goal_358_plus_63,59_goal_358,59,1,5,63,9
59_goal_358_plus_161,59_goal_358,59,1,5,161,13
59_goal_358_plus_56,59_goal_358,59,1,5,56,15
59_goal_358_plus_58,59_goal_358,59,1,5,58,19
60_goal_361_plus_163,60_goal_361,60,1,3,163,4
60_goal_361_plus_164,60_goal_361,60,1,3,164,10
60_goal_361_plus_98,60_goal_361,60,1,3,98,15
60_goal_361_plus_138,60_goal_361,60,1,3,138,18
60_goal_361_plus_168,60_goal_361,60,1,3,168,25
60_goal_363_plus_32,60_goal_363,60,1,3,32,7
60_goal_363_plus_98,60_goal_363,60,1,3,98,15
60_goal_363_plus_83,60_goal_363,60,1,3,83,23
60_goal_363_plus_31,60_goal_363,60,1,3,31,29
60_goal_363_plus_30,60_goal_363,60,1,3,30,43
60_goal_364_plus_163,60_goal_364,60,1,3,163,4
60_goal_364_plus_156,60_goal_364,60,1,3,156,8
60_goal_364_plus_157,60_goal_364,60,1,3,157,28
60_goal_364_plus_26,60_goal_364,60,1,3,26,42
60_goal_364_plus_51,60_goal_364,60,1,3,51,44
60_goal_365_plus_32,60_goal_365,60,1,3,32,7
60_goal_365_plus_98,60_goal_365,60,1,3,98,15
60_goal_365_plus_83,60_goal_365,60,1,3,83,23
60_goal_365_plus_31,60_goal_365,60,1,3,31,29
60_goal_365_plus_30,60_goal_365,60,1,3,30,43
60_goal_366_plus_39,60_goal_366,60,1,4,39,13
60_goal_366_plus_87,60_goal_366,60,1,4,87,14
60_goal_366_plus_44,60_goal_366,60,1,4,44,17
60_goal_366_plus_35,60_goal_366,60,1,4,35,27
60_goal_366_plus_147,60_goal_366,60,1,4,147,71
60_goal_368_plus_38,60_goal_368,60,1,4,38,6
60_goal_368_plus_45,60_goal_368,60,1,4,45,10
60_goal_368_plus_39,60_goal_368,60,1,4,39,13
60_goal_368_plus_87,60_goal_368,60,1,4,87,14
60_goal_369_plus_84,60_goal_369,60,1,3,84,9
60_goal_369_plus_98,60_goal_369,60,1,3,98,15
60_goal_369_plus_83,60_goal_369,60,1,3,83,23
60_goal_369_plus_168,60_goal_369,60,1,3,168,25
60_goal_369_plus_26,60_goal_369,60,1,3,26,42
61_goal_377_plus_68,61_goal_377,61,1,6,68,6
61_goal_377_plus_74,61_goal_377,61,1,6,74,12
61_goal_377_plus_75,61_goal_377,61,1,6,75,20
61_goal_377_plus_66,61_goal_377,61,1,6,66,22
61_goal_377_plus_73,61_goal_377,61,1,6,73,27
61_goal_376_plus_67,61_goal_376,61,1,6,67,14
61_goal_376_plus_75,61_goal_376,61,1,6,75,20
61_goal_376_plus_66,61_goal_376,61,1,6,66,22
61_goal_376_plus_73,61_goal_376,61,1,6,73,27
61_goal_376_plus_89,61_goal_376,61,1,6,89,34
61_goal_378_plus_68,61_goal_378,61,1,6,68,6
61_goal_378_plus_101,61_goal_378,61,1,6,101,10
61_goal_378_plus_74,61_goal_378,61,1,6,74,12
61_goal_378_plus_72,61_goal_378,61,1,6,72,19
61_goal_378_plus_69,61_goal_378,61,1,6,69,41
61_goal_379_plus_71,61_goal_379,61,1,6,71,3
61_goal_379_plus_67,61_goal_379,61,1,6,67,14
61_goal_379_plus_75,61_goal_379,61,1,6,75,20
61_goal_379_plus_100,61_goal_379,61,1,6,100,24
61_goal_379_plus_89,61_goal_379,61,1,6,89,34
61_goal_380_plus_68,61_goal_380,61,1,6,68,6
61_goal_380_plus_74,61_goal_380,61,1,6,74,12
61_goal_380_plus_75,61_goal_380,61,1,6,75,20
61_goal_380_plus_100,61_goal_380,61,1,6,100,24
61_goal_380_plus_73,61_goal_380,61,1,6,73,27
61_goal_381_plus_133,61_goal_381,61,1,6,133,5
61_goal_381_plus_131,61_goal_381,61,1,6,131,7
61_goal_381_plus_72,61_goal_381,61,1,6,72,19
61_goal_381_plus_69,61_goal_381,61,1,6,69,41
61_goal_381_plus_125,61_goal_381,61,1,6,125,51
61_goal_382_plus_38,61_goal_382,61,1,4,38,6
61_goal_382_plus_42,61_goal_382,61,1,4,42,11
61_goal_382_plus_44,61_goal_382,61,1,4,44,17
61_goal_382_plus_37,61_goal_382,61,1,4,37,18
61_goal_382_plus_34,61_goal_382,61,1,4,34,25
61_goal_383_plus_38,61_goal_383,61,1,4,38,6
61_goal_383_plus_35,61_goal_383,61,1,4,35,27
61_goal_383_plus_47,61_goal_383,61,1,4,47,28
61_goal_383_plus_149,61_goal_383,61,1,4,149,44
61_goal_383_plus_86,61_goal_383,61,1,4,86,67
62_goal_370_plus_99,62_goal_370,62,1,3,99,2
62_goal_370_plus_32,62_goal_370,62,1,3,32,7
62_goal_370_plus_157,62_goal_370,62,1,3,157,28
62_goal_370_plus_31,62_goal_370,62,1,3,31,29
62_goal_370_plus_51,62_goal_370,62,1,3,51,44
62_goal_372_plus_156,62_goal_372,62,1,3,156,8
62_goal_372_plus_84,62_goal_372,62,1,3,84,9
62_goal_372_plus_98,62_goal_372,62,1,3,98,15
62_goal_372_plus_83,62_goal_372,62,1,3,83,23
62_goal_372_plus_168,62_goal_372,62,1,3,168,25
63_goal_391_plus_79,63_goal_391,63,1,2,79,19
63_goal_391_plus_118,63_goal_391,63,1,2,118,25
63_goal_391_plus_21,63_goal_391,63,1,2,21,27
63_goal_391_plus_104,63_goal_391,63,1,2,104,41
63_goal_391_plus_115,63_goal_391,63,1,2,115,86
63_goal_392_plus_67,63_goal_392,63,1,6,67,14
63_goal_392_plus_75,63_goal_392,63,1,6,75,20
63_goal_392_plus_100,63_goal_392,63,1,6,100,24
63_goal_392_plus_73,63_goal_392,63,1,6,73,27
63_goal_392_plus_89,63_goal_392,63,1,6,89,34
63_goal_393_plus_67,63_goal_393,63,1,6,67,14
63_goal_393_plus_75,63_goal_393,63,1,6,75,20
63_goal_393_plus_100,63_goal_393,63,1,6,100,24
63_goal_393_plus_73,63_goal_393,63,1,6,73,27
63_goal_393_plus_89,63_goal_393,63,1,6,89,34
63_goal_394_plus_133,63_goal_394,63,1,6,133,5
63_goal_394_plus_131,63_goal_394,63,1,6,131,7
63_goal_394_plus_100,63_goal_394,63,1,6,100,24
63_goal_394_plus_89,63_goal_394,63,1,6,89,34
63_goal_394_plus_76,63_goal_394,63,1,6,76,40
63_goal_395_plus_68,63_goal_395,63,1,6,68,6
63_goal_395_plus_74,63_goal_395,63,1,6,74,12
63_goal_395_plus_75,63_goal_395,63,1,6,75,20
63_goal_395_plus_73,63_goal_395,63,1,6,73,27
63_goal_395_plus_69,63_goal_395,63,1,6,69,41
64_goal_403_plus_2,64_goal_403,64,1,1,2,2
64_goal_403_plus_12,64_goal_403,64,1,1,12,5
64_goal_403_plus_1,64_goal_403,64,1,1,1,20
64_goal_403_plus_13,64_goal_403,64,1,1,13,21
64_goal_403_plus_175,64_goal_403,64,1,1,175,55
64_goal_404_plus_12,64_goal_404,64,1,1,12,5
64_goal_404_plus_167,64_goal_404,64,1,1,167,7
64_goal_404_plus_15,64_goal_404,64,1,1,15,11
64_goal_404_plus_17,64_goal_404,64,1,1,17,37
64_goal_404_plus_78,64_goal_404,64,1,1,78,88
64_goal_405_plus_2,64_goal_405,64,1,1,2,2
64_goal_405_plus_12,64_goal_405,64,1,1,12,5
64_goal_405_plus_111,64_goal_405,64,1,1,111,12
64_goal_405_plus_1,64_goal_405,64,1,1,1,20
64_goal_405_plus_13,64_goal_405,64,1,1,13,21
64_goal_406_plus_156,64_goal_406,64,1,3,156,8
64_goal_406_plus_84,64_goal_406,64,1,3,84,9
64_goal_406_plus_138,64_goal_406,64,1,3,138,18
64_goal_406_plus_168,64_goal_406,64,1,3,168,25
64_goal_406_plus_51,64_goal_406,64,1,3,51,44
64_goal_407_plus_99,64_goal_407,64,1,3,99,2
64_goal_407_plus_156,64_goal_407,64,1,3,156,8
64_goal_407_plus_138,64_goal_407,64,1,3,138,18
64_goal_407_plus_168,64_goal_407,64,1,3,168,25
64_goal_407_plus_51,64_goal_407,64,1,3,51,44
64_goal_408_plus_32,64_goal_408,64,1,3,32,7
64_goal_408_plus_84,64_goal_408,64,1,3,84,9
64_goal_408_plus_98,64_goal_408,64,1,3,98,15
64_goal_408_plus_83,64_goal_408,64,1,3,83,23
64_goal_408_plus_31,64_goal_408,64,1,3,31,29
64_goal_408_plus_30,64_goal_408,64,1,3,30,43
64_goal_409_plus_15,64_goal_409,64,1,1,15,11
64_goal_409_plus_7,64_goal_409,64,1,1,7,13
64_goal_409_plus_5,64_goal_409,64,1,1,5,22
64_goal_409_plus_17,64_goal_409,64,1,1,17,37
64_goal_409_plus_78,64_goal_409,64,1,1,78,88
65_goal_308_plus_12,65_goal_308,65,1,1,12,5
65_goal_308_plus_7,65_goal_308,65,1,1,7,13
65_goal_308_plus_1,65_goal_308,65,1,1,1,20
65_goal_308_plus_13,65_goal_308,65,1,1,13,21
65_goal_308_plus_16,65_goal_308,65,1,1,16,47
65_goal_309_plus_61,65_goal_309,65,1,5,61,14
65_goal_309_plus_56,65_goal_309,65,1,5,56,15
65_goal_309_plus_50,65_goal_309,65,1,5,50,21
65_goal_309_plus_53,65_goal_309,65,1,5,53,26
65_goal_309_plus_49,65_goal_309,65,1,5,49,88
66_goal_310_plus_68,66_goal_310,66,1,6,68,6
66_goal_310_plus_74,66_goal_310,66,1,6,74,12
66_goal_310_plus_75,66_goal_310,66,1,6,75,20
66_goal_310_plus_100,66_goal_310,66,1,6,100,24
66_goal_310_plus_89,66_goal_310,66,1,6,89,34
66_goal_311_plus_99,66_goal_311,66,1,3,99,2
66_goal_311_plus_32,66_goal_311,66,1,3,32,7
66_goal_311_plus_83,66_goal_311,66,1,3,83,23
66_goal_311_plus_26,66_goal_311,66,1,3,26,42
66_goal_311_plus_30,66_goal_311,66,1,3,30,43
66_goal_312_plus_68,66_goal_312,66,1,6,68,6
66_goal_312_plus_131,66_goal_312,66,1,6,131,7
66_goal_312_plus_66,66_goal_312,66,1,6,66,22
66_goal_312_plus_73,66_goal_312,66,1,6,73,27
66_goal_312_plus_76,66_goal_312,66,1,6,76,40
67_goal_347_plus_68,67_goal_347,67,1,6,68,6
67_goal_347_plus_74,67_goal_347,67,1,6,74,12
67_goal_347_plus_100,67_goal_347,67,1,6,100,24
67_goal_347_plus_89,67_goal_347,67,1,6,89,34
67_goal_347_plus_76,67_goal_347,67,1,6,76,40
67_goal_348_plus_99,67_goal_348,67,1,3,99,2
67_goal_348_plus_98,67_goal_348,67,1,3,98,15
67_goal_348_plus_81,67_goal_348,67,1,3,81,26
67_goal_348_plus_26,67_goal_348,67,1,3,26,42
67_goal_348_plus_51,67_goal_348,67,1,3,51,44
67_goal_349_plus_68,67_goal_349,67,1,6,68,6
67_goal_349_plus_74,67_goal_349,67,1,6,74,12
67_goal_349_plus_75,67_goal_349,67,1,6,75,20
67_goal_349_plus_66,67_goal_349,67,1,6,66,22
67_goal_349_plus_73,67_goal_349,67,1,6,73,27
67_goal_350_plus_32,67_goal_350,67,1,3,32,7
67_goal_350_plus_98,67_goal_350,67,1,3,98,15
67_goal_350_plus_83,67_goal_350,67,1,3,83,23
67_goal_350_plus_31,67_goal_350,67,1,3,31,29
67_goal_350_plus_30,67_goal_350,67,1,3,30,43
67_goal_351_plus_67,67_goal_351,67,1,6,67,14
67_goal_351_plus_75,67_goal_351,67,1,6,75,20
67_goal_351_plus_73,67_goal_351,67,1,6,73,27
68_goal_352_plus_2,68_goal_352,68,1,1,2,2
68_goal_352_plus_12,68_goal_352,68,1,1,12,5
68_goal_352_plus_49,68_goal_352,68,1,1,49,8
68_goal_352_plus_110,68_goal_352,68,1,1,110,16
68_goal_352_plus_14,68_goal_352,68,1,1,14,77
68_goal_353_plus_38,68_goal_353,68,1,4,38,6
68_goal_353_plus_36,68_goal_353,68,1,4,36,9
68_goal_353_plus_87,68_goal_353,68,1,4,87,14
68_goal_353_plus_34,68_goal_353,68,1,4,34,25
68_goal_353_plus_149,68_goal_353,68,1,4,149,44
68_goal_354_plus_2,68_goal_354,68,1,1,2,2
68_goal_354_plus_12,68_goal_354,68,1,1,12,5
68_goal_354_plus_49,68_goal_354,68,1,1,49,8
68_goal_354_plus_13,68_goal_354,68,1,1,13,21
68_goal_354_plus_14,68_goal_354,68,1,1,14,77
69_goal_359_plus_167,69_goal_359,69,1,1,167,7
69_goal_359_plus_1,69_goal_359,69,1,1,1,20
69_goal_359_plus_13,69_goal_359,69,1,1,13,21
69_goal_359_plus_16,69_goal_359,69,1,1,16,47
69_goal_359_plus_10,69_goal_359,69,1,1,10,97
69_goal_360_plus_62,69_goal_360,69,1,5,62,2
69_goal_360_plus_142,69_goal_360,69,1,5,142,8
69_goal_360_plus_63,69_goal_360,69,1,5,63,9
69_goal_360_plus_88,69_goal_360,69,1,5,88,16
69_goal_360_plus_58,69_goal_360,69,1,5,58,19
69_goal_362_plus_2,69_goal_362,69,1,1,2,2
69_goal_362_plus_12,69_goal_362,69,1,1,12,5
69_goal_362_plus_1,69_goal_362,69,1,1,1,20
69_goal_362_plus_13,69_goal_362,69,1,1,13,21
69_goal_362_plus_16,69_goal_362,69,1,1,16,47
69_goal_367_plus_61,69_goal_367,69,1,5,61,14
69_goal_367_plus_56,69_goal_367,69,1,5,56,15
69_goal_367_plus_57,69_goal_367,69,1,5,57,17
69_goal_367_plus_3,69_goal_367,69,1,5,3,24
69_goal_367_plus_53,69_goal_367,69,1,5,53,26
70_goal_373_plus_23,70_goal_373,70,1,2,23,12
70_goal_373_plus_11,70_goal_373,70,1,2,11,16
70_goal_373_plus_129,70_goal_373,70,1,2,129,23
70_goal_373_plus_20,70_goal_373,70,1,2,20,26
70_goal_373_plus_115,70_goal_373,70,1,2,115,86
70_goal_374_plus_12,70_goal_374,70,1,1,12,5
70_goal_374_plus_15,70_goal_374,70,1,1,15,11
70_goal_374_plus_110,70_goal_374,70,1,1,110,16
70_goal_374_plus_13,70_goal_374,70,1,1,13,21
70_goal_374_plus_78,70_goal_374,70,1,1,78,88
70_goal_375_plus_167,70_goal_375,70,1,1,167,7
70_goal_375_plus_1,70_goal_375,70,1,1,1,20
70_goal_375_plus_13,70_goal_375,70,1,1,13,21
70_goal_375_plus_5,70_goal_375,70,1,1,5,22
70_goal_375_plus_16,70_goal_375,70,1,1,16,47
71_goal_384_plus_142,71_goal_384,71,1,5,142,8
71_goal_384_plus_55,71_goal_384,71,1,5,55,10
71_goal_384_plus_141,71_goal_384,71,1,5,141,11
71_goal_384_plus_56,71_goal_384,71,1,5,56,15
71_goal_384_plus_60,71_goal_384,71,1,5,60,71
71_goal_385_plus_61,71_goal_385,71,1,5,61,14
71_goal_385_plus_57,71_goal_385,71,1,5,57,17
71_goal_385_plus_50,71_goal_385,71,1,5,50,21
71_goal_385_plus_3,71_goal_385,71,1,5,3,24
71_goal_385_plus_53,71_goal_385,71,1,5,53,26
71_goal_386_plus_38,71_goal_386,71,1,4,38,6
71_goal_386_plus_36,71_goal_386,71,1,4,36,9
71_goal_386_plus_39,71_goal_386,71,1,4,39,13
71_goal_386_plus_87,71_goal_386,71,1,4,87,14
71_goal_386_plus_35,71_goal_386,71,1,4,35,27
71_goal_387_plus_38,71_goal_387,71,1,4,38,6
71_goal_387_plus_42,71_goal_387,71,1,4,42,11
71_goal_387_plus_44,71_goal_387,71,1,4,44,17
71_goal_387_plus_148,71_goal_387,71,1,4,148,23
71_goal_387_plus_34,71_goal_387,71,1,4,34,25
71_goal_388_plus_45,71_goal_388,71,1,4,45,10
71_goal_388_plus_42,71_goal_388,71,1,4,42,11
71_goal_388_plus_44,71_goal_388,71,1,4,44,17
71_goal_388_plus_152,71_goal_388,71,1,4,152,59
71_goal_388_plus_147,71_goal_388,71,1,4,147,71
71_goal_389_plus_38,71_goal_389,71,1,4,38,6
71_goal_389_plus_45,71_goal_389,71,1,4,45,10
71_goal_389_plus_42,71_goal_389,71,1,4,42,11
71_goal_389_plus_44,71_goal_389,71,1,4,44,17
71_goal_389_plus_37,71_goal_389,71,1,4,37,18
71_goal_390_plus_142,71_goal_390,71,1,5,142,8
71_goal_390_plus_63,71_goal_390,71,1,5,63,9
71_goal_390_plus_56,71_goal_390,71,1,5,56,15
71_goal_390_plus_88,71_goal_390,71,1,5,88,16
71_goal_390_plus_58,71_goal_390,71,1,5,58,19
71_goal_390_plus_50,71_goal_390,71,1,5,50,21
72_goal_410_plus_68,72_goal_410,72,1,6,68,6
72_goal_410_plus_74,72_goal_410,72,1,6,74,12
72_goal_410_plus_100,72_goal_410,72,1,6,100,24
72_goal_410_plus_89,72_goal_410,72,1,6,89,34
72_goal_410_plus_76,72_goal_410,72,1,6,76,40
72_goal_411_plus_61,72_goal_411,72,1,5,61,14
72_goal_411_plus_57,72_goal_411,72,1,5,57,17
72_goal_411_plus_50,72_goal_411,72,1,5,50,21
72_goal_411_plus_53,72_goal_411,72,1,5,53,26
72_goal_411_plus_60,72_goal_411,72,1,5,60,71
72_goal_412_plus_71,72_goal_412,72,1,6,71,3
72_goal_412_plus_67,72_goal_412,72,1,6,67,14
72_goal_412_plus_75,72_goal_412,72,1,6,75,20
72_goal_412_plus_73,72_goal_412,72,1,6,73,27
72_goal_412_plus_69,72_goal_412,72,1,6,69,41
72_goal_413_plus_108,72_goal_413,72,1,5,108,5
72_goal_413_plus_63,72_goal_413,72,1,5,63,9
72_goal_413_plus_56,72_goal_413,72,1,5,56,15
72_goal_413_plus_88,72_goal_413,72,1,5,88,16
72_goal_413_plus_58,72_goal_413,72,1,5,58,19
72_goal_414_plus_67,72_goal_414,72,1,6,67,14
72_goal_414_plus_75,72_goal_414,72,1,6,75,20
72_goal_414_plus_100,72_goal_414,72,1,6,100,24
72_goal_414_plus_73,72_goal_414,72,1,6,73,27
72_goal_414_plus_89,72_goal_414,72,1,6,89,34
72_goal_415_plus_71,72_goal_415,72,1,6,71,3
72_goal_415_plus_67,72_goal_415,72,1,6,67,14
72_goal_415_plus_66,72_goal_415,72,1,6,66,22
72_goal_415_plus_100,72_goal_415,72,1,6,100,24
72_goal_415_plus_125,72_goal_415,72,1,6,125,51
72_goal_416_plus_71,72_goal_416,72,1,6,71,3
72_goal_416_plus_101,72_goal_416,72,1,6,101,10
72_goal_416_plus_67,72_goal_416,72,1,6,67,14
72_goal_416_plus_126,72_goal_416,72,1,6,126,17
